algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_sampled,False,iitb,4,-266 667357412 -222 4369058864,3 3.0,667357419 -266 667357412 4369058864 -222,ppa_sampled_iitb_32_3,20000,True,186.4939925677815,107.12489126631006,207.38059817343188,1728,629,1728,2.21765302575689
ppa_sampled,False,grid_5_5,2,15 24,3 3.0,20 10 6 1 24 15,ppa_sampled_grid_5_5_46_3,20000,True,200.5969807923169,137.46003401360545,220.53496398559423,1512,627,1512,1.964866764274665
ppa_sampled,False,iitb,2,3215340464 3215340463,3 2.0,5882320075 668620103 3215340463 3215340464,ppa_sampled_iitb_62_3,20000,True,365.3596894958894,239.0560558307069,390.6204162289259,2569,959,2569,1.9791166771366275
ppa_sampled,False,cair,3,1563324011 cluster_1563324002_1563324346 1154147727,3 3.0,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_sampled_cair_19_3,20000,True,90.77916951403128,65.93460673033653,100.33477058468308,841,497,841,1.818386826291596
ppa_sampled,False,iitb,1,667357412,3 3.0,667357387 667357401 668672700 667357412 667357419,ppa_sampled_iitb_101_3,20000,True,564.2663785771463,397.15791474884935,608.2422901109086,4050,1714,4050,1.7070636123703695
ppa_sampled,False,iitb,1,1990860600,3 3.0,667357401 5366445083 667357361 1990860600 667357415 -22,ppa_sampled_iitb_69_3,20000,True,557.3589625,385.5786166666667,614.6190777777778,5566,1777,5566,1.7224969304707085
ppa_sampled,False,iitb,3,667357387 667357361 5882320075,3 3.0,5882320075 -22 667357387 1990860598 667357361,ppa_sampled_iitb_67_3,20000,True,243.8257020833333,234.46999,246.28773157894736,1737,984,1737,1.1462669290138845
ppa_sampled,False,cair,3,cluster_1563324002_1563324346 1563324324 1563324348,3 2.0,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_sampled_cair_51_3,20000,True,88.10867765610502,46.238886944347215,100.07147500232156,672,277,672,2.5994191536651527
ppa_sampled,False,cair,2,1563324336 1154147727,3 3.0,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_sampled_cair_18_3,20000,True,127.0449961662833,92.73896389638963,140.23962396239625,1122,864,1122,1.7729605710686993
ppa_sampled,False,iitb,2,-22 4369058864,3 3.0,4369058864 -22 668685374 668620103 -222 667357401,ppa_sampled_iitb_34_3,20000,True,366.0351653664066,227.23795592451825,412.3009018470361,2918,1075,2918,2.051802437578518
ppa_sampled,False,grid_5_5,3,15 23 10,3 3.0,10 15 24 18 2 23,ppa_sampled_grid_5_5_11_3,20000,True,135.33628074385123,101.83443311337732,145.9158115745272,1043,521,1043,1.6679444951881044
ppa_sampled,False,grid_5_5,2,23 0,3 3.0,22 9 0 10 23 24,ppa_sampled_grid_5_5_82_3,20000,True,179.48634273145368,162.09623908551626,184.97795440911813,1061,737,1061,1.2963067315041847
ppa_sampled,False,grid_5_5,3,23 10 22,3 3.0,22 9 0 10 23 24,ppa_sampled_grid_5_5_83_3,20000,True,114.45091345432726,105.27825275402895,117.34754314915834,601,538,601,1.2659229686042277
ppa_sampled,False,grid_5_5,2,7 9,3 3.0,21 22 9 7 24,ppa_sampled_grid_5_5_78_3,20000,True,198.7616382457369,133.67433114967247,215.03346501975287,961,864,961,1.869944282149066
ppa_sampled,False,iitb,1,668685374,3 2.0,4369058864 cluster_-172_5366445082 668685374 667357401,ppa_sampled_iitb_25_3,20000,True,610.578825,353.603175,661.973955,4880,1417,4880,2.103724387326886
ppa_sampled,False,grid_5_5,4,20 4 0 15,3 2.0,0 15 20 4,ppa_sampled_grid_5_5_76_3,20000,True,123.7949617480874,78.58121656082804,132.40710368851774,699,498,699,2.216516938394703
ppa_sampled,False,cair,3,1563324327 cluster_1563324333_1563324337 1563324343,3 2.0,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_sampled_cair_87_3,20000,True,85.61373703018279,46.56436002600911,96.77070188851812,628,423,628,2.808682501206809
ppa_sampled,False,cair,1,1563324327,3 3.0,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_sampled_cair_57_3,20000,True,182.36960736925727,123.6420821041052,211.73337000183344,1121,499,1121,1.8786322188147195
ppa_sampled,False,iitb,2,4369058864 cluster_-172_5366445082,3 2.0,4369058864 cluster_-172_5366445082 668685374 667357401,ppa_sampled_iitb_26_3,20000,True,413.3294893911362,221.177608880444,451.7598654932746,3830,882,3830,2.337681062606723
ppa_sampled,False,iitb,2,4369058864 667357412,3 3.0,667357419 -266 667357412 4369058864 -222,ppa_sampled_iitb_30_3,20000,True,343.38135289608744,208.58705258948208,378.85353718729937,2669,1220,2669,2.049133435486129
ppa_sampled,False,grid_5_5,1,4,3 2.0,0 15 20 4,ppa_sampled_grid_5_5_73_3,20000,True,316.5122823858807,204.77257387130643,337.7960363886568,1630,963,1630,1.9867895475365585
ppa_sampled,False,iitb,2,667357387 667357419,3 3.0,667357387 667357401 668672700 667357412 667357419,ppa_sampled_iitb_102_3,20000,True,318.0573463268366,221.58381809095448,343.4451169152266,2490,1088,2490,1.7520896059258402
ppa_sampled,False,grid_5_5,1,24,3 3.0,20 10 6 1 24 15,ppa_sampled_grid_5_5_45_3,20000,True,310.7567023511756,204.9449307987327,344.17094599931545,1668,623,1668,1.956568796239858
ppa_sampled,False,cair,2,1563324357 cluster_1563324010_1563324356,3 3.0,cluster_1563324010_1563324356 1154147727 1563324357 414035791 1563324348,ppa_sampled_cair_90_3,20000,True,121.61268920450756,94.98465693138628,131.85424007878498,1062,475,1062,1.5263113280700489
ppa_sampled,False,cair,2,cluster_1563324002_1563324346 1563324353,3 2.0,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_sampled_cair_50_3,20000,True,117.01588174515884,64.01177382261774,132.15991258017056,789,432,789,2.4366453233859064
ppa_sampled,False,grid_5_5,3,11 13 4,3 3.0,4 13 0 11 16,ppa_sampled_grid_5_5_7_3,20000,True,164.0782703459308,149.29051189762046,167.7752099580084,1356,864,1356,1.3050478377019636
ppa_sampled,False,cair,2,cluster_1563324010_1563324356 1563324324,3 3.0,1563324343 cluster_1563324010_1563324356 1154147728 1563324324 1563324348,ppa_sampled_cair_54_3,20000,True,123.628475,77.70666,141.29071153846155,1009,385,1009,1.992665946705764
ppa_sampled,False,iitb,1,4369058864,3 3.0,667357419 -266 667357412 4369058864 -222,ppa_sampled_iitb_29_3,20000,True,598.7184135080176,352.26185618561857,663.5754022770698,4767,1702,4767,2.066544602754876
ppa_sampled,False,iitb,1,4369058864,3 3.0,4369058864 -22 668685374 668620103 -222 667357401,ppa_sampled_iitb_33_3,20000,True,703.7638199873055,388.9885748647024,808.6889016948398,5060,1534,5060,2.2294855453149034
ppa_sampled,False,iitb,1,3215340463,3 2.0,5882320075 668620103 3215340463 3215340464,ppa_sampled_iitb_61_3,20000,True,478.1485006415705,335.6696870469429,506.6442633604959,3403,1265,3403,1.751680006034476
