,Algorithm,done,Graph,No. of Agents,Initial Locations,Parameters,Priority Nodes,Random String,sim_length,use_sim_time,Average Idleness,Priority Average Idleness,N. P. Average Idleness,Max Idleness,Priority Max Idleness,N. P.  Max Idleness,Average Ration,Depth,Sampling size
100,ppa_exhaustive,False,cair,2,cluster_1563324004_1563324334 1563324357,0,1563324324 cluster_1563324002_1563324346 cluster_1563324004_1563324334 1563324349 1154147728 1563324357,ppa_exhaustive_cair_94_0,20000,True,240.278244537796,97.1939721277589,311.820380742815,1590,469,1590,3.39853145835966,0,
101,ppa_exhaustive,False,iitb,4,667357387 667357361 5882320075 1990860598,0,5882320075 -22 667357387 1990860598 667357361,ppa_exhaustive_iitb_68_0,20000,True,282.742893088049,254.81098780244,290.093394478999,2218,963,2218,1.22643391116174,0,
102,ppa_exhaustive,False,cair,2,cluster_1563324010_1563324356 1563324324,0,1563324343 cluster_1563324010_1563324356 1154147728 1563324324 1563324348,ppa_exhaustive_cair_54_0,20000,True,179.754744918936,73.9183518351835,220.461049951149,1591,463,1591,3.15608212885024,0,
103,ppa_exhaustive,False,cair,3,1563324327 cluster_1563324333_1563324337 1563324343,0,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_exhaustive_cair_87_0,20000,True,124.907001872129,47.9791635418229,146.886384252216,895,340,895,4.07630752094391,0,
104,ppa_exhaustive,False,iitb,2,4369058864 5366445083,0,667357387 2055461156 -282 667357412 5366445083 4369058864,ppa_exhaustive_iitb_106_0,20000,True,599.468189471228,330.525196706008,689.115853726301,7294,1382,7294,2.28693654993764,0,
105,ppa_exhaustive,False,iitb,4,668672700 667357412 667357401 667357387,0,667357387 667357401 668672700 667357412 667357419,ppa_exhaustive_iitb_104_0,20000,True,307.131896192619,178.803279180205,340.902584880096,2915,1006,2915,2.29573342951827,0,
106,ppa_exhaustive,False,cair,1,cluster_1563324004_1563324334,0,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_exhaustive_cair_85_0,20000,True,222.452360708212,87.3670351105332,261.048168021835,1297,336,1297,3.49991994841236,0,
107,ppa_exhaustive,False,grid_5_5,1,4,0,0 15 20 4,ppa_exhaustive_grid_5_5_73_0,20000,True,330.77469020353,187.90931139671,357.987143309592,1483,659,1483,2.12811097831739,0,
108,ppa_exhaustive,False,cair,2,cluster_1563324002_1563324346 1563324353,3,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_exhaustive_cair_50_3,20000,True,114.12811473907,64.1582454122706,128.405220261013,846,359,846,2.30159624765452,3,
109,ppa_exhaustive,False,grid_5_5,1,24,3,20 10 6 1 24 15,ppa_exhaustive_grid_5_5_45_3,20000,True,315.750057017105,201.397677636624,351.861334716204,1260,588,1260,1.97959521721589,3,
110,ppa_exhaustive,False,grid_5_5,4,11 0 4 16,3,4 13 0 11 16,ppa_exhaustive_grid_5_5_8_3,20000,True,191.212259387031,196.966351682416,189.773736313184,903,859,903,1.14482918168625,3,
111,ppa_exhaustive,False,grid_5_5,2,0 13,3,13 17 21 0,ppa_exhaustive_grid_5_5_38_3,20000,True,299.398405920296,144.135606780339,328.972272423145,1218,453,1218,2.48882387998944,3,
112,ppa_exhaustive,False,iitb,2,5882320075 -22,3,5882320075 -22 667357387 1990860598 667357361,ppa_exhaustive_iitb_66_3,20000,True,469.55191830343,428.699285321605,480.302611193384,1937,1307,1937,1.19600378708088,3,
113,ppa_exhaustive,False,iitb,1,667357412,3,667357387 667357401 668672700 667357412 667357419,ppa_exhaustive_iitb_101_3,20000,True,541.696364893688,401.171885622875,578.676491017586,3131,1340,3131,1.62039926358789,3,
114,ppa_exhaustive,False,cair,4,1154147728 1563324336 1563324324 1563324349,3,1563324324 1154147728 1563324349 1563324336,ppa_exhaustive_cair_16_3,20000,True,96.1337405351955,58.0449852507375,107.016242045041,907,418,907,2.21419775965628,3,
115,ppa_exhaustive,False,iitb,4,4369058864 667357401 cluster_-172_5366445082 668685374,3,4369058864 cluster_-172_5366445082 668685374 667357401,ppa_exhaustive_iitb_28_3,20000,True,473.606543302492,214.83639659915,525.360572643161,6465,877,6465,2.7734122833769,3,
116,ppa_exhaustive,False,iitb,2,667357387 667357419,3,667357387 667357401 668672700 667357412 667357419,ppa_exhaustive_iitb_102_3,20000,True,543.62468967643,402.788353493952,580.686883408662,3228,1383,3228,1.63271944353987,3,
117,ppa_exhaustive,False,cair,1,1154147728,3,1563324343 cluster_1563324010_1563324356 1154147728 1563324324 1563324348,ppa_exhaustive_cair_53_3,20000,True,203.639933333333,130.02377,231.953842307692,843,551,843,1.87567769648292,3,
118,ppa_exhaustive,False,iitb,4,667357387 667357361 5882320075 1990860598,3,5882320075 -22 667357387 1990860598 667357361,ppa_exhaustive_iitb_68_3,20000,True,309.580936135826,281.677626711986,316.923912299994,1681,1217,1681,1.24427442781059,3,
119,ppa_exhaustive,False,cair,2,1563324324 1563324336,3,1563324324 1154147728 1563324349 1563324336,ppa_exhaustive_cair_14_3,20000,True,186.882424353546,132.632413241324,202.382427528467,1088,480,1088,1.64849187519922,3,
120,ppa_exhaustive,False,grid_5_5,4,17 0 21 13,3,13 17 21 0,ppa_exhaustive_grid_5_5_40_3,20000,True,193.854773261337,104.994912754362,210.780460976951,924,459,924,2.38418130852969,3,
121,ppa_exhaustive,False,iitb,2,4369058864 cluster_-172_5366445082,3,4369058864 cluster_-172_5366445082 668685374 667357401,ppa_exhaustive_iitb_26_3,20000,True,438.257535992801,204.35949060188,485.037145070986,4793,1005,4793,2.77806808679418,3,
122,ppa_exhaustive,False,iitb,4,667357415 1990860600 667357401 667357361,3,667357401 5366445083 667357361 1990860600 667357415 -22,ppa_exhaustive_iitb_72_3,20000,True,230.72465380193,163.595519005483,253.101032067412,1788,898,1788,1.74023641718629,3,
123,ppa_exhaustive,False,iitb,1,1990860600,3,667357401 5366445083 667357361 1990860600 667357415 -22,ppa_exhaustive_iitb_69_3,20000,True,605.194168000267,340.115623124625,693.553682958814,3700,1172,3700,2.24255882206391,3,
124,ppa_exhaustive,False,cair,3,cluster_1563324010_1563324356 1563324011 1563324327,3,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_exhaustive_cair_59_3,20000,True,95.8224449888617,69.7813609319534,108.842987017316,706,414,706,1.83117801336715,3,
125,ppa_exhaustive,False,cair,4,1563324336 cluster_1563324010_1563324356 1563324327 1563324011,3,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_exhaustive_cair_60_3,20000,True,76.120675,52.702175,87.829925,644,418,644,2.02248792470536,3,
126,ppa_exhaustive,False,cair,2,1563324343 cluster_1563324004_1563324334,3,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_exhaustive_cair_86_3,20000,True,165.203498127591,109.801305130513,181.032696126756,859,467,859,2.15656949449803,3,
127,ppa_exhaustive,False,iitb,3,-22 4369058864 -222,3,4369058864 -22 668685374 668620103 -222 667357401,ppa_exhaustive_iitb_35_3,20000,True,309.061203319502,156.790273125698,359.81818005077,3467,978,3467,2.70779632620675,3,
128,ppa_exhaustive,False,cair,3,cluster_1563324004_1563324334 cluster_1563324002_1563324346 1563324349,3,1563324324 cluster_1563324002_1563324346 cluster_1563324004_1563324334 1563324349 1154147728 1563324357,ppa_exhaustive_cair_95_3,20000,True,108.865190112589,61.2604281284385,132.667571104665,1024,473,1024,2.40794371402133,3,
129,ppa_exhaustive,False,grid_5_5,1,4,3,0 15 20 4,ppa_exhaustive_grid_5_5_73_3,20000,True,317.629489167959,202.327738029719,339.591727480005,1586,696,1586,1.96615825246075,3,
130,ppa_exhaustive,False,grid_5_5,3,1 12 4,3,13 1 12 4,ppa_exhaustive_grid_5_5_3_3,20000,True,235.89996100195,94.0581095945203,262.917456508127,1775,390,1775,3.32343033720983,3,
131,ppa_exhaustive,False,cair,4,cluster_1563324004_1563324334 cluster_1563324333_1563324337 1563324327 1563324343,3,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_exhaustive_cair_88_3,20000,True,85.3145277777778,46.399925,96.4329857142857,780,414,780,3.03331790041727,3,
132,ppa_exhaustive,False,grid_5_5,4,20 4 0 15,3,0 15 20 4,ppa_exhaustive_grid_5_5_76_3,20000,True,169.030504474776,110.985638218089,180.08666947605,1138,636,1138,2.12884937662805,3,
133,ppa_exhaustive,False,cair,3,cluster_1563324002_1563324346 1563324324 1563324348,3,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_exhaustive_cair_51_3,20000,True,92.8615934172852,53.7146609957468,104.04643125201,806,351,806,2.31008915444952,3,
134,ppa_exhaustive,False,grid_5_5,2,23 0,3,22 9 0 10 23 24,ppa_exhaustive_grid_5_5_82_3,20000,True,166.549370125975,149.63533126708,171.8906455551,1076,577,1076,1.27402350668201,3,
135,ppa_exhaustive,False,cair,1,cluster_1563324004_1563324334,3,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_exhaustive_cair_85_3,20000,True,175.918072644015,120.354468840652,191.793388016405,850,474,850,1.97311962968305,3,
136,ppa_exhaustive,False,iitb,2,667357387 667357401,3,3215340463 667357401 668685374 667357387,ppa_exhaustive_iitb_98_3,20000,True,772.414203293953,348.878216359632,857.121400680817,5976,1132,5976,2.67237947439814,3,
137,ppa_exhaustive,False,grid_5_5,2,13 21,3,17 19 21 13 14,ppa_exhaustive_grid_5_5_42_3,20000,True,260.326968606279,217.628804239152,271.00150969806,2227,839,2227,1.39078248655401,3,
138,ppa_exhaustive,False,grid_5_5,1,7,3,21 22 9 7 24,ppa_exhaustive_grid_5_5_77_3,20000,True,291.631014652198,216.430354553183,310.431179676952,1043,839,1043,1.59383752805267,3,
139,ppa_exhaustive,False,cair,2,cluster_1563324010_1563324356 1563324324,3,1563324343 cluster_1563324010_1563324356 1154147728 1563324324 1563324348,ppa_exhaustive_cair_54_3,20000,True,116.660427153826,75.0458745874588,132.666024294737,793,356,793,1.94428528347151,3,
140,ppa_exhaustive,False,iitb,3,667357412 667357419 667357401,3,667357387 667357401 668672700 667357412 667357419,ppa_exhaustive_iitb_103_3,20000,True,383.779265029509,302.948034410323,405.050641508242,1662,1432,1662,1.54722822192165,3,
141,ppa_exhaustive,False,cair,4,1563324357 1563324324 cluster_1563324004_1563324334 1154147728,3,1563324324 cluster_1563324002_1563324346 cluster_1563324004_1563324334 1563324349 1154147728 1563324357,ppa_exhaustive_cair_96_3,20000,True,84.4111388888889,46.0583583333333,103.587529166667,829,373,829,2.515402564605,3,
142,ppa_exhaustive,False,grid_5_5,2,15 24,3,20 10 6 1 24 15,ppa_exhaustive_grid_5_5_46_3,20000,True,301.370533159948,188.295980460805,337.078286643888,1586,581,1586,2.08244151102419,3,
143,ppa_exhaustive,False,grid_5_5,2,10 23,3,10 15 24 18 2 23,ppa_exhaustive_grid_5_5_10_3,20000,True,174.985771288564,135.687067686718,187.395888215463,1156,572,1156,1.5505816249334,3,
144,ppa_exhaustive,False,grid_5_5,2,16 13,3,4 13 0 11 16,ppa_exhaustive_grid_5_5_6_3,20000,True,265.683205839708,241.014279286036,271.850437478126,1011,912,1011,1.27161741112103,3,
145,ppa_exhaustive,False,iitb,3,668685374 667357401 cluster_-172_5366445082,3,4369058864 cluster_-172_5366445082 668685374 667357401,ppa_exhaustive_iitb_27_3,20000,True,468.281461394915,212.444304208737,519.44889283215,6711,975,6711,2.88237473559301,3,
146,ppa_exhaustive,False,grid_5_5,2,0 15,3,0 15 20 4,ppa_exhaustive_grid_5_5_74_3,20000,True,275.719426028699,170.526548672566,295.756164572724,1620,620,1620,2.09935430494887,3,
147,ppa_exhaustive,False,cair,1,1563324348,3,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_exhaustive_cair_21_3,20000,True,187.184839745727,119.737064079483,220.908727578849,1280,438,1280,2.09380669157029,3,
148,ppa_exhaustive,False,iitb,3,667357387 667357401 3215340463,3,3215340463 667357401 668685374 667357387,ppa_exhaustive_iitb_99_3,20000,True,630.087285021498,282.139448555144,699.676852314769,5900,961,5900,2.73873014280143,3,
149,ppa_exhaustive,False,grid_5_5,2,7 9,3,21 22 9 7 24,ppa_exhaustive_grid_5_5_78_3,20000,True,184.843075384923,129.927574485103,198.571950609878,1011,778,1011,1.73076280907914,3,
150,ppa_exhaustive,False,cair,3,1563324327 cluster_1563324333_1563324337 1563324343,3,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_exhaustive_cair_87_3,20000,True,97.6614694444444,54.15955,110.090589285714,788,421,788,2.74837921636094,3,
151,ppa_exhaustive,False,iitb,3,667357412 -266 -222,3,667357419 -266 667357412 4369058864 -222,ppa_exhaustive_iitb_31_3,20000,True,303.253996033135,215.955527776389,326.227277153331,2294,877,2294,1.62913042303086,3,
152,ppa_exhaustive,False,cair,3,414035791 1154147727 1563324357,3,cluster_1563324010_1563324356 1154147727 1563324357 414035791 1563324348,ppa_exhaustive_cair_91_3,20000,True,133.572486957681,103.619650982549,145.092808486578,1016,493,1016,1.54330436233031,3,
153,ppa_exhaustive,False,cair,4,1154147727 1563324349 cluster_1563324004_1563324334 1154147726,3,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_exhaustive_cair_24_3,20000,True,86.3677510568916,48.3035431561755,105.39985500725,955,366,955,2.7632446594471,3,
154,ppa_exhaustive,False,cair,1,1563324011,3,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_exhaustive_cair_17_3,20000,True,210.722241666667,146.40599,235.459261538462,1170,574,1170,1.77036112100959,3,
155,ppa_exhaustive,False,grid_5_5,3,11 13 4,3,4 13 0 11 16,ppa_exhaustive_grid_5_5_7_3,20000,True,236.334396159424,221.68713306996,239.99621193179,940,887,940,1.23933010718861,3,
156,ppa_exhaustive,False,grid_5_5,4,21 13 14 19,3,17 19 21 13 14,ppa_exhaustive_grid_5_5_44_3,20000,True,199.228140371926,161.686342731454,208.613589782044,1931,784,1931,1.54551840549085,3,
157,ppa_exhaustive,False,grid_5_5,3,1 6 24,3,20 10 6 1 24 15,ppa_exhaustive_grid_5_5_47_3,20000,True,292.774902235335,179.071635745362,328.68119691638,1269,574,1269,2.15455108505132,3,
158,ppa_exhaustive,False,grid_5_5,3,15 20 0,3,0 15 20 4,ppa_exhaustive_grid_5_5_75_3,20000,True,214.519197959898,133.557677883894,229.940439879137,1586,601,1586,2.22986949674191,3,
159,ppa_exhaustive,False,cair,1,1563324324,3,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_exhaustive_cair_49_3,20000,True,177.753324442222,103.480282570643,198.974193548387,972,373,972,2.13238582588517,3,
160,ppa_exhaustive,False,grid_5_5,4,1 12 4 13,3,13 1 12 4,ppa_exhaustive_grid_5_5_4_3,20000,True,168.347934413117,73.2370900819836,186.464285714286,1073,360,1073,2.99562348896475,3,
161,ppa_exhaustive,False,grid_5_5,1,23,3,22 9 0 10 23 24,ppa_exhaustive_grid_5_5_81_3,20000,True,260.129537815126,229.789040616246,269.710747456877,1096,809,1096,1.28734719957354,3,
162,ppa_exhaustive,False,cair,3,cluster_1563324010_1563324356 1563324324 1563324348,3,1563324343 cluster_1563324010_1563324356 1154147728 1563324324 1563324348,ppa_exhaustive_cair_55_3,20000,True,99.5460374611747,63.5867780167025,113.376521862895,771,343,771,2.00665862121751,3,
163,ppa_exhaustive,False,cair,1,1563324327,3,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_exhaustive_cair_57_3,20000,True,180.930136111111,129.634725,206.577841666667,762,463,762,1.75029745346369,3,
164,ppa_exhaustive,False,iitb,4,-222 4369058864 667357401 -22,3,4369058864 -22 668685374 668620103 -222 667357401,ppa_exhaustive_iitb_36_3,20000,True,296.079300604909,146.196270559416,346.040310620074,3631,947,3631,2.77917361089224,3,
165,ppa_exhaustive,False,iitb,4,4369058864 667357387 2055461156 5366445083,3,667357387 2055461156 -282 667357412 5366445083 4369058864,ppa_exhaustive_iitb_108_3,20000,True,250.347216665833,197.434990248537,267.984625471599,1516,868,1516,1.60285227734522,3,
166,ppa_exhaustive,False,grid_5_5,2,1 12,3,13 1 12 4,ppa_exhaustive_grid_5_5_2_3,20000,True,327.757791337401,145.070496148845,362.555371373317,2625,477,2625,2.89299434340282,3,
167,ppa_exhaustive,False,cair,2,1154147726 cluster_1563324004_1563324334,3,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_exhaustive_cair_22_3,20000,True,133.420295533104,78.33140775566,160.964739421827,1224,431,1224,2.47002767794594,3,
168,ppa_exhaustive,False,iitb,1,4369058864,3,667357419 -266 667357412 4369058864 -222,ppa_exhaustive_iitb_29_3,20000,True,587.683210845582,353.270492950705,649.370768186339,4060,1457,4060,1.97742543232681,3,
169,ppa_exhaustive,False,iitb,1,667357387,3,3215340463 667357401 668685374 667357387,ppa_exhaustive_iitb_97_3,20000,True,759.033825492159,351.403741241241,840.559842342342,5846,1135,5846,2.57710943298629,3,
170,ppa_exhaustive,False,cair,3,1563324343 cluster_1563324004_1563324334 1563324348,3,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_exhaustive_cair_23_3,20000,True,89.7231083333334,51.62015,108.7745875,928,378,928,2.57226072676388,3,
171,ppa_exhaustive,False,grid_5_5,3,21 22 9,3,21 22 9 7 24,ppa_exhaustive_grid_5_5_79_3,20000,True,187.959946010798,132.401409718056,201.849580083983,1013,774,1013,1.76942228666098,3,
172,ppa_exhaustive,False,grid_5_5,3,23 10 22,3,22 9 0 10 23 24,ppa_exhaustive_grid_5_5_83_3,20000,True,236.94487573136,206.474654531513,246.567050847101,1087,685,1087,1.34507447269521,3,
173,ppa_exhaustive,False,cair,1,cluster_1563324002_1563324346,3,1563324324 cluster_1563324002_1563324346 cluster_1563324004_1563324334 1563324349 1154147728 1563324357,ppa_exhaustive_cair_93_3,20000,True,207.353156938262,123.411052201604,249.324209306591,1180,513,1180,2.13419858967919,3,
174,ppa_exhaustive,False,iitb,1,667357361,3,5882320075 -22 667357387 1990860598 667357361,ppa_exhaustive_iitb_65_3,20000,True,477.332686063936,435.137732267732,488.436621273463,1947,1371,1947,1.19371052059667,3,
175,ppa_exhaustive,False,iitb,1,3215340463,3,5882320075 668620103 3215340463 3215340464,ppa_exhaustive_iitb_61_3,20000,True,487.465527233007,332.642535521313,518.430125575345,2712,1216,2712,1.79292685559446,3,
176,ppa_exhaustive,False,grid_5_5,4,15 10 2 24,3,10 15 24 18 2 23,ppa_exhaustive_grid_5_5_12_3,20000,True,118.769276783035,88.9066469940982,128.19958092691,1147,556,1147,1.62467569918772,3,
177,ppa_exhaustive,False,iitb,4,3215340463 5882320075 668620103 3215340464,3,5882320075 668620103 3215340463 3215340464,ppa_exhaustive_iitb_64_3,20000,True,248.025734006902,166.966738358425,264.237533136598,1940,828,1940,1.98468362484421,3,
178,ppa_exhaustive,False,iitb,1,668685374,3,4369058864 cluster_-172_5366445082 668685374 667357401,ppa_exhaustive_iitb_25_3,20000,True,663.403046034526,308.595484113085,734.364558418814,6717,1020,6717,2.59334823352797,3,
179,ppa_exhaustive,False,iitb,1,4369058864,3,4369058864 -22 668685374 668620103 -222 667357401,ppa_exhaustive_iitb_33_3,20000,True,639.986979947995,335.03764543121,741.636758120257,5637,1109,5637,2.39027019615436,3,
180,ppa_exhaustive,False,cair,2,cluster_1563324333_1563324337 cluster_1563324010_1563324356,3,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_exhaustive_cair_58_3,20000,True,147.43637257844,104.88303157614,168.713043079591,832,458,832,1.79492528901665,3,
181,ppa_exhaustive,False,grid_5_5,3,14 17 19,3,17 19 21 13 14,ppa_exhaustive_grid_5_5_43_3,20000,True,221.336094047023,177.977748874437,232.17568034017,1926,818,1926,1.51471699117443,3,
182,ppa_exhaustive,False,grid_5_5,4,10 22 23 0,3,22 9 0 10 23 24,ppa_exhaustive_grid_5_5_84_3,20000,True,119.249712485624,108.120331016551,122.764254002174,579,470,579,1.34487017662674,3,
183,ppa_exhaustive,False,iitb,4,668685374 667357401 667357387 3215340463,3,3215340463 667357401 668685374 667357387,ppa_exhaustive_iitb_100_3,20000,True,487.219240772232,208.700047514254,542.923079423827,5421,941,5421,2.98734749420091,3,
184,ppa_exhaustive,False,grid_5_5,1,19,3,17 19 21 13 14,ppa_exhaustive_grid_5_5_41_3,20000,True,295.667617046819,239.43031212485,309.726943277311,2460,836,2460,1.40936725798477,3,
185,ppa_exhaustive,False,cair,2,1563324336 1154147727,3,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_exhaustive_cair_18_3,20000,True,186.169833491675,126.115765788289,209.26755183913,1167,559,1167,1.88227500575771,3,
186,ppa_exhaustive,False,cair,3,1563324336 1563324349 1154147728,3,1563324324 1154147728 1563324349 1563324336,ppa_exhaustive_cair_15_3,20000,True,129.263753478993,80.7593120343983,143.122165320305,1140,440,1140,2.00592841553464,3,
187,ppa_exhaustive,False,iitb,2,667357415 1990860600,3,667357401 5366445083 667357361 1990860600 667357415 -22,ppa_exhaustive_iitb_70_3,20000,True,334.696098776544,215.463646364636,374.440249580514,3587,935,3587,1.94500549926428,3,
188,ppa_exhaustive,False,iitb,3,3215340463 668620103 3215340464,3,5882320075 668620103 3215340463 3215340464,ppa_exhaustive_iitb_63_3,20000,True,267.962555194535,179.436503374156,285.66776555861,2472,1081,2472,1.97837001297188,3,
189,ppa_exhaustive,False,grid_5_5,3,15 23 10,3,10 15 24 18 2 23,ppa_exhaustive_grid_5_5_11_3,20000,True,142.123595797899,110.282057695514,152.178818356547,1144,565,1144,1.57482292415159,3,
190,ppa_exhaustive,False,grid_5_5,1,13,3,13 17 21 0,ppa_exhaustive_grid_5_5_37_3,20000,True,331.332295992395,176.327725521589,360.856976082072,1227,542,1227,2.25051515298431,3,
191,ppa_exhaustive,False,cair,1,1154147728,3,1563324324 1154147728 1563324349 1563324336,ppa_exhaustive_cair_13_3,20000,True,195.454836970718,141.532561396489,210.861201420497,1075,485,1075,1.59272607017704,3,
192,ppa_exhaustive,False,cair,1,1563324348,3,cluster_1563324010_1563324356 1154147727 1563324357 414035791 1563324348,ppa_exhaustive_cair_89_3,20000,True,192.96776810821,147.423487046114,210.48479928594,994,504,994,1.51960788440159,3,
193,ppa_exhaustive,False,iitb,3,667357387 667357361 5882320075,3,5882320075 -22 667357387 1990860598 667357361,ppa_exhaustive_iitb_67_3,20000,True,328.985257918628,300.851216581556,336.388953007331,1841,1268,1841,1.23049632971795,3,
194,ppa_exhaustive,False,iitb,3,4369058864 -282 5366445083,3,667357387 2055461156 -282 667357412 5366445083 4369058864,ppa_exhaustive_iitb_107_3,20000,True,441.61410625,367.5602,466.298741666667,2436,1420,2436,1.49592399289734,3,
195,ppa_exhaustive,False,iitb,2,-22 4369058864,3,4369058864 -22 668685374 668620103 -222 667357401,ppa_exhaustive_iitb_34_3,20000,True,384.068155118976,187.992059921349,449.426853518185,4449,978,4449,2.71591057072924,3,
196,ppa_exhaustive,False,iitb,1,4369058864,3,667357387 2055461156 -282 667357412 5366445083 4369058864,ppa_exhaustive_iitb_105_3,20000,True,510.555349845718,428.793561838045,537.809279181608,2933,1490,2933,1.44789051829383,3,
197,ppa_exhaustive,False,cair,4,1563324324 1563324353 cluster_1563324002_1563324346 1563324348,3,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_exhaustive_cair_52_3,20000,True,79.0133388888889,44.652725,88.8306571428572,704,300,704,2.4363855767365,3,
